paper_id,covidence_id,title,authors,source_category,source_subtype,preferred_text_json_path,preferred_text_source,count_eligible,likely_sps_case_count,count_confidence,count_basis,count_manual_review_required,count_original_cohort_provenance_uncertain,count_reason,count_version,heuristic_likely_sps_case_count,heuristic_count_confidence,heuristic_count_basis,count_candidate_json_path,heuristic_candidate_count,llm_likely_sps_case_count,llm_count_confidence,llm_selected_candidate_id,heuristic_fallback_used,count_audit_status,count_verification_status,count_validator_flags,count_evidence_json_path,counted_at_utc
1784,1784,Stiff-person syndrome and limbic encephalopathy associated with GAD-antibody: A case report,Li S.L.; Yang Y.M.; Guan H.Z.; Wan X.H.; Ren H.T.,single_case_report,case_report,data\extraction_json\text\1784.json,full_text,true,1,medium,case_report_marker_single_case,true,false,"challenge_stage=challenge | verification_status=llm_candidate_exact | llm_count_confidence=medium | challenge_reasons=semantic_validator_reject=COUNT_SPS_STATUS_UNCERTAIN | llm_selected_candidate_id=cand01 | This is an original single-patient case report: the paper explicitly says it is reporting a case, describes one 29-year-old woman, and states that she was diagnosed with stiff-person syndrome plus limbic encephalitis. Because the package flags SPS-status uncertainty and the diagnosis is framed within a broader GAD-associated neurological syndrome, the safest resolution is the 1-patient candidate with manual review retained.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b003_n100_20260419\candidate_packages\1784.json,2,1,medium,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b003_n100_20260419\count_evidence\1784.json,2026-04-19T10:24:26.422530+00:00
1785,1785,Stiff Limb Syndrome Progressing to Stiff Man Syndrome in a nondiabetic man,Ali T.; Ginjupally D.; Guduru Z.,review_article,tagged_review_article,data\extraction_json\text\1785.json,full_text,false,1,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-05_round_03 | selection_bucket=review_lab_edge | prediction_correct=true | reviewed_count=1 | reviewed_source_category=review_article | predicted_count=1 | predicted_source_category=review_article,gold_reviewed_stage06_v1,,,,,,,,,,manual_gold_review,manual_gold_review,,,2026-04-05T15:58:58.036982+00:00
1787,1787,Functional stiff person like disorders: Clinical features and red flags,Balint B.; Jha A.; Edwards M.; Meinck H.M.; Bhatia K.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\1787.json,full_text,true,0,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-20_stage06_b003_n100_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=false | reviewed_count=0 | reviewed_source_category=conference_abstract | predicted_count=1 | predicted_source_category=conference_abstract | reviewer_notes=Manual review confirms the extractable SPS-spectrum count is 0 (not extractable).,gold_reviewed_stage06_v1,1,medium,source_single_case_override,results\stage06_count_runs\stage06_backfill_b003_n100_20260419\candidate_packages\1787.json,3,1,low,,false,manual_gold_review,manual_gold_review,,results\stage06_count_runs\stage06_backfill_b003_n100_20260419\count_evidence\1787.json,2026-04-20T21:48:05Z
1788,1788,"Pseudoagoraphobia, a Diagnostic Clue in Stiff-Limb Syndrome",Marano M.; Motolese F.; Lanzone J.; Di Santo A.; Rossi M.; Bevacqua M.G.; Ranieri F.; Capone F.; Gatto E.M.; Di Lazzaro V.,case_series_or_multi_case,case_series,data\extraction_json\text\1788.json,full_text,true,2,high,abstract_count_signal,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | The paper explicitly presents an original case series of 2 stiff-limb syndrome patients, and stiff-limb syndrome is within the SPS spectrum. The competing count of 7 is unsupported by the supplied text and appears to arise from parsing noise rather than an explicit patient total.",hybrid_v2_gpt-5.4,2,medium,abstract_count_signal,results\stage06_count_runs\stage06_backfill_b003_n100_20260419\candidate_packages\1788.json,2,2,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b003_n100_20260419\count_evidence\1788.json,2026-04-19T10:25:23.834239+00:00
1789,1789,Intranasal midazolam for treating acute respiratory crises in a woman with stiff person syndrome,Cosentino G.; Romano M.; Algeri M.; Brighina F.; Alfonsi E.; Tassorelli C.; Crescimanno G.,single_case_report,case_report,data\extraction_json\text\1789.json,full_text,true,1,high,single_case_text_signal,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | The paper is a single-case report and explicitly describes the clinical history of one 55-year-old woman with diagnosis-supported stiff person syndrome. The text provides direct diagnostic support with anti-GAD positivity and corroborating electromyographic findings, supporting a count of 1 unique SPS-spectrum patient.",hybrid_v2_gpt-5.4,1,medium,single_case_text_signal,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1789.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1789.json,2026-04-19T10:29:19.023245+00:00
1793,1793,Stiff-person syndrome: The analyses of 15 cases and their prognosises,Wei X.; Cai J.; Zhang C.; Lin H.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\1793.json,proceedings_ready,true,15,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-20_stage06_b004_n100_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=true | reviewed_count=15 | reviewed_source_category=conference_abstract | predicted_count=15 | predicted_source_category=conference_abstract | reviewer_notes=Manual review confirms the extractable SPS-spectrum count is 15.,gold_reviewed_stage06_v1,15,high,title_count_signal,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1793.json,3,15,high,cand01,false,manual_gold_review,manual_gold_review,COUNT_EXCEEDS_EXPLICIT_SPS_SUBGROUP; COUNT_SINGLE_CASE_CONFERENCE_MISMATCH,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1793.json,2026-04-20T21:48:05Z
1802,1802,Advanced progression of scoliosis after intrathecal baclofen in an adult with stiff person syndrome: A case report,Oh D.C.; LaGrant B.; Sein M.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\1802.json,proceedings_ready,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This conference abstract is an explicit single-patient case report of a diagnosis-supported SPS patient. The text repeatedly refers to one patient ('this patient', 'a 59-year-old woman') and states this is the first reported case of this phenomenon in a patient with SPS, supporting a count of 1.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1802.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1802.json,2026-04-19T10:30:10.642538+00:00
1805,1805,Possible link of genetic variants to autoimmunity in GAD-antibody-associated neurological disorders,Thaler F.S.; Bangol B.; Biljecki M.; Havla J.; Schumacher A.-M.; Kumpfel T.,lab_heavy_clinical_or_translational,group_or_frequency_focused_lab_clinical_study,data/extraction_json/text_trimmed/1805.json,trimmed,true,4,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=stage04_llm_category_2026-04-05_round_02 | selection_bucket=conference_edge | prediction_correct=true | reviewed_count=4 | reviewed_source_category=lab_heavy_clinical_or_translational | predicted_count=4 | predicted_source_category=lab_heavy_clinical_or_translational,gold_reviewed_stage06_v1,,,,,,,,,,manual_gold_review,manual_gold_review,,,2026-04-05T18:47:50.935349+00:00
1807,1807,Anti-GAD65 antibody mediated systemic small vessel vasculitis with CNS involvement presenting as refractory status epilepticus and stiff-limb syndrome,Neupert D.; Leibu N.; Aysenne A.; Dunn C.R.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\1807.json,proceedings_ready,true,1,medium,case_report_marker_single_case,true,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=medium | llm_selected_candidate_id=cand01 | This conference abstract is explicitly a case report and describes one 62-year-old woman, supporting a single original patient. The title names stiff-limb syndrome, which is within the SPS spectrum, but because the abstract body emphasizes anti-GAD65 vasculitis/status epilepticus and gives limited explicit SPS diagnostic detail, manual review remains appropriate.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1807.json,2,1,medium,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1807.json,2026-04-19T10:30:28.519783+00:00
1812,1812,Effectiveness of Combined Immunoglobulin and Glucocorticoid Treatments in a Patient With Stiff Limb Syndrome: Case Report and Review of the Literature,Huang J.; Meng H.-Y.; Duan X.; Li W.-W.; Xu H.-W.; Zhou Y.-F.; Zhou L.,single_case_report,case_report,data\extraction_json\text\1812.json,full_text,true,1,medium,case_report_marker_single_case,true,false,"challenge_stage=challenge | verification_status=llm_candidate_exact | llm_count_confidence=medium | challenge_reasons=explicit_sps_subgroup_conflict=1 vs 6 | llm_selected_candidate_id=cand02 | This paper is a single case report with one original SLS patient explicitly described. The competing count of 6 refers to background epidemiology ('SLS occurs in 13% of SPS patients') rather than an original cohort in this paper, so the extractable original SPS-spectrum case count is 1.",hybrid_v2_gpt-5.4,6,high,diagnosis_specific_parenthetical_cohort_count,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1812.json,3,1,medium,cand02,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1812.json,2026-04-19T10:31:09.945783+00:00
1829,1829,Providing relief from stiff person syndrome through intrathecal baclofen: A case report,Mazzola A.J.; Escalon M.X.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\1829.json,proceedings_ready,true,1,high,abstract_count_signal,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This conference abstract is an explicit single-patient case report. The text repeatedly describes one 64-year-old man diagnosed with SPS and refers to him as 'the patient'/'our patient,' supporting a count of 1 unique SPS-spectrum case.",hybrid_v2_gpt-5.4,1,medium,abstract_count_signal,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1829.json,3,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1829.json,2026-04-19T10:31:29.476902+00:00
1830,1830,"Rehabilitation challenges in a rare combination of Stiff-man syndrome, cerebellar ataxia, and Grave's Disease: A case report",Rivelis Y.; Saad E.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\1830.json,proceedings_ready,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This conference abstract is an explicit single-patient case report. The text repeatedly refers to one 33-year-old woman and states she was subsequently diagnosed with Stiff-man syndrome, supporting a count of 1 extractable SPS-spectrum case.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1830.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1830.json,2026-04-19T10:31:51.419204+00:00
1836,1836,Stiff person syndrome-the less common antibody: A case report,Ozdemir H.N.; Yondem D.; Kaplan S.; Gokcay F.,single_case_report,case_report,data\extraction_json\text\1836.json,full_text,true,1,high,case_report_marker_single_case,false,false,challenge_stage=challenge | verification_status=llm_candidate_exact | llm_count_confidence=high | challenge_reasons=explicit_sps_subgroup_conflict=1 vs 40 | llm_selected_candidate_id=cand02 | This is a single-patient case report: the abstract and case report text describe one 59-year-old woman diagnosed with SPS and treated longitudinally. The apparent '40' is a page-number/OCR artifact from 'Turk J Neurol 2020;26:39-41 ... Stiff Person Syndrome 40' rather than an explicit cohort count.,hybrid_v2_gpt-5.4,40,high,diagnosis_specific_table_row_count,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1836.json,3,1,high,cand02,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1836.json,2026-04-19T10:32:21.427968+00:00
1838,1838,Progressive encephalomyelitis with rigidity and myoclonus with multiple autoantibodies as a first manifestation of thymoma,Florea A.; Matei A.; Mitu C.E.; Popescu B.O.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\1838.json,proceedings_ready,true,1,high,single_case_text_signal,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | The abstract explicitly describes a single original patient: 'we report the case of a 32-year-old male diagnosed with PERM.' PERM is within the SPS-spectrum, and all subsequent clinical details refer to the same patient, supporting a count of 1.",hybrid_v2_gpt-5.4,1,medium,single_case_text_signal,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1838.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1838.json,2026-04-19T10:32:44.863689+00:00
1841,1841,Stiff person syndrome: A case report,Marin Conesa E.; Marin Marin J.; Gomez Lopez E.; Martinez Zarco M.; Pellicer Espinosa I.; Gimenez Lopez E.; Rodriguez Garcia J.M.; Martinez Navarro M.L.; Iniesta Valera J.A.,unclear_manual_review,unclear,data\extraction_json\text_trimmed\1841.json,trimmed,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | The paper is explicitly a case report and the abstract describes one diagnosis-supported SPS-spectrum patient: a 58-year-old woman with anti-GAD positivity, continuous motor activity on EMG, and a stated diagnosis of stiff person syndrome with cerebellar involvement. No evidence suggests additional original SPS-spectrum cases.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1841.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1841.json,2026-04-19T10:33:04.081669+00:00
1859,1859,Surgical Treatment for Toe Deformities in Stiff-Person Syndrome: A Case Report,Takeda R.; Isawa K.; Matsumoto T.; Tanaka S.; Yasui T.,single_case_report,case_report,data\extraction_json\text\1859.json,full_text,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | The paper is explicitly a case report describing one 76-year-old woman with diagnosis-supported stiff-person syndrome. Full-text excerpt confirms a single original SPS patient and provides diagnostic support (anti-GAD positivity, diazepam response, and explicit diagnosis).",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1859.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1859.json,2026-04-19T10:33:24.213436+00:00
1860,1860,Exogenous Insulin Injection-Induced Stiff-Person Syndrome in a Patient With Latent Autoimmune Diabetes: A Case Report and Literature Review,Lee Y.-Y.; Lin C.-W.; Chen I.-W.,single_case_report,case_report,data\extraction_json\text\1860.json,full_text,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=challenge | verification_status=llm_candidate_exact | llm_count_confidence=high | challenge_reasons=explicit_sps_subgroup_conflict=1 vs 13 | llm_selected_candidate_id=cand02 | This paper is a single case report and the abstract/full-text excerpt explicitly describes one 43-year-old man who developed SPS. The competing count of 13 comes from a citation-style parenthetical reference in background/literature-review context, not an original cohort reported in this paper.",hybrid_v2_gpt-5.4,13,high,diagnosis_specific_suffix_count,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1860.json,3,1,high,cand02,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1860.json,2026-04-19T10:33:53.198279+00:00
1861,1861,Stiff Person Syndrome and Acetylcholine Receptor Ganglionic Neuronal Antibodies,Lester J.; Cojab J.; Kleriga E.,single_case_report,case_report,data\extraction_json\text\1861.json,full_text,true,1,high,single_case_text_signal,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This is a single-case report with explicit text stating that the paper describes one 64-year-old woman with stiff person syndrome. The full-text case report section consistently refers to a single patient, supporting a count of 1 unique SPS-spectrum case.",hybrid_v2_gpt-5.4,1,medium,single_case_text_signal,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1861.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1861.json,2026-04-19T10:34:11.571051+00:00
1867,1867,Amphiphysin expression in a case of occult cancer with paraneoplastic stiff-person syndrome,Doi Y.; Ishida S.,single_case_report,case_report,data\extraction_json\text\1867.json,full_text,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This is a single-patient case report. The full text explicitly describes one 35-year-old woman and states that she was diagnosed with anti-amphiphysin autoantibody-positive paraneoplastic stiff-person syndrome, with no indication of additional original SPS-spectrum cases in the paper.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1867.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1867.json,2026-04-19T10:34:30.683962+00:00
1877,1877,Can certain baseline characteristics in patients with stiff person syndrome (SPS) predict disease burden and functional outcomes?,Mukharesh L.; Fitzgerald K.; Wang Y.; Newsome S.,conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\1877.json,full_text,true,186,medium,diagnosis_specific_series_cohort_count,true,false,"challenge_stage=challenge | verification_status=llm_candidate_exact | llm_count_confidence=medium | challenge_reasons=semantic_validator_reject=COUNT_SPS_STATUS_UNCERTAIN | llm_selected_candidate_id=cand02 | The abstract explicitly reports a retrospective Johns Hopkins cohort of 186 patients with SPS-spectrum disorders, which directly supports an extractable SPS-spectrum cohort count of 186. However, because the phenotype list includes a 'pure cerebellar' subgroup without musculoskeletal symptoms/signs, SPS-spectrum membership may not be fully aligned with the review definition, so human review is warranted.",hybrid_v2_gpt-5.4,186,high,abstract_count_signal,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1877.json,3,186,medium,cand02,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1877.json,2026-04-19T10:35:02.564102+00:00
1897,1897,Autologous hematopoietic stem cell transplantation may be highly effective treatment for severe stiff person syndrome,Georges G.E.; Bowen J.D.; Pearlman M.; Wundes A.; Von Geldern G.; Kraft G.H.; Weiss M.D.; McLaughlin B.; Sytsma J.; Nash R.,conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\1897.json,proceedings_ready,true,9,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-20_stage06_b004_n100_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=true | reviewed_count=9 | reviewed_source_category=conference_abstract | predicted_count=9 | predicted_source_category=conference_abstract | reviewer_notes=Manual review confirms the extractable SPS-spectrum count is 9.,gold_reviewed_stage06_v1,5,high,abstract_count_signal,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1897.json,2,9,high,,false,manual_gold_review,manual_gold_review,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1897.json,2026-04-20T21:48:05Z
1898,1898,"Anti-gad positive syndrome (stiff-man): A 9-years-case report of treatment, evolution and a review",De Camargo Carmello J.F.; Oliveira A.S.B.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\1898.json,proceedings_ready,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This conference abstract is an explicit single-patient case report of a man with Anti-GAD positive stiff-man syndrome/Stiff-person syndrome followed over 9 years. The title and abstract both identify it as a case report and provide individual-level clinical details for one SPS-spectrum patient, with no evidence of additional original SPS-spectrum cases in this paper.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1898.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1898.json,2026-04-19T10:35:45.461454+00:00
1899,1899,Stiff-person syndrome and type 1 diabetes mellitus: Report of a family,Faro F.N.; Bussular T.C.; Feder C.K.R.; Salles J.E.N.; Scalissi N.M.; Pereira M.V.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\1899.json,proceedings_ready,true,1,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-20_stage06_b004_n100_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=true | reviewed_count=1 | reviewed_source_category=conference_abstract | predicted_count=1 | predicted_source_category=conference_abstract | reviewer_notes=Manual review confirms the extractable SPS-spectrum count is 1.,gold_reviewed_stage06_v1,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1899.json,2,2,medium,,true,manual_gold_review,manual_gold_review,COUNT_DONOR_MATERIAL_ONLY; COUNT_SINGLE_CASE_CONFERENCE_MISMATCH,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1899.json,2026-04-20T21:48:05Z
1900,1900,Stiff person syndrome exacerbations & therapeutic plasma exchange,Stiefel E.; Leeper J.; Alquist C.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\1900.json,proceedings_ready,true,6,high,abstract_count_signal,false,false,"challenge_stage=challenge | verification_status=llm_candidate_exact | llm_count_confidence=high | challenge_reasons=local_safer_abstention_conflict=1 vs 6 | llm_selected_candidate_id=cand02 | validator_flags=COUNT_SINGLE_CASE_CONFERENCE_MISMATCH | Despite the conference abstract subtype suggesting a single-case default, the abstract explicitly reports an original cohort of 6 SPS patients treated by the health system over the study period. The 3 TPE referrals are a subgroup within those 6, so the best-supported extractable SPS-spectrum count is 6 unique patients.",hybrid_v2_gpt-5.4,1,medium,source_single_case_override,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1900.json,3,6,high,cand02,false,hybrid_local_gpt,llm_candidate_exact,COUNT_SINGLE_CASE_CONFERENCE_MISMATCH,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1900.json,2026-04-19T10:36:33.234239+00:00
1901,1901,Iatrogenic hypoglobulinemia due to the therapeutic plasma exchange: Managing the patient with allergies to blood products,Linnik Y.A.; Moiseff R.; Thomasson R.; Szczepiorkowski Z.; Dunbar N.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\1901.json,proceedings_ready,true,1,high,single_case_text_signal,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | The abstract explicitly presents a single original SPS-spectrum patient: a 68-year-old woman with GAD65 antibody-positive stiff person syndrome. All reported procedures and outcomes refer to this same individual, with no indication of additional SPS-spectrum cases.",hybrid_v2_gpt-5.4,1,medium,single_case_text_signal,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1901.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1901.json,2026-04-19T10:36:52.198423+00:00
1903,1903,Stiff person's syndrome: Challenging symptom control,Thakolkaran N.T.; Kaur R.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\1903.json,proceedings_ready,true,1,high,source_single_case_override,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This is explicitly a case report/conference abstract describing a single 73-year-old female patient with diagnosis-supported SPS. The competing count of 2 is an artifact from background prevalence text ('1-2 per million'), not a patient count.",hybrid_v2_gpt-5.4,1,medium,source_single_case_override,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1903.json,3,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1903.json,2026-04-19T10:37:18.405037+00:00
1904,1904,Serial CSF studies of anti-GAD antibodies and GAD-IgG intrathecal synthesis in stiff-person syndrome (SPS): Correlation with disease severity and progression,Alexopoulos H.; Akrivou S.; Rakocevic G.; Dalakas M.,conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\1904.json,full_text,true,5,medium,abstract_count_signal,true,false,"challenge_stage=challenge | verification_status=llm_candidate_exact | llm_count_confidence=medium | challenge_reasons=local_safer_abstention_conflict=32 vs 37; local_validation_conflict=32 vs 37 | llm_selected_candidate_id=cand01 | The abstract explicitly reports 5 patients with SPS and cerebellar disease (SPS-Cer), which is an SPS-spectrum subgroup and therefore safely countable. Although the text also mentions 32 typical SPS patients, the challenge note indicates unresolved conflict between counting only the explicit subgroup versus the broader combined cohort; under the instruction to prefer manual review when that conflict is not fully resolved, the safest supported listed candidate is 5.",hybrid_v2_gpt-5.4,5,high,abstract_count_signal,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1904.json,2,5,medium,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1904.json,2026-04-19T10:37:47.380454+00:00
1907,1907,Unrecognized respiratory manifestations of stiff person syndrome (SPS),Allen A.; Rakocevic G.; Woodford M.; Pack K.; Sexauer W.,conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\1907.json,full_text,true,15,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-20_stage06_b004_n100_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=true | reviewed_count=15 | reviewed_source_category=conference_abstract | predicted_count=15 | predicted_source_category=conference_abstract | reviewer_notes=Manual review confirms the extractable SPS-spectrum count is 15.,gold_reviewed_stage06_v1,1,medium,abstract_count_signal,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1907.json,2,15,medium,,false,manual_gold_review,manual_gold_review,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1907.json,2026-04-20T21:48:05Z
1908,1908,Multiple antibody positive autoimmune encephalomyelitis; Role of immunosuppression in relapsing disease,Hussaini S.; Elwan S.; Singh G.; Simionescu L.; Beach R.,single_case_report,case_report,data\extraction_json\text\1908.json,full_text,true,1,medium,case_report_marker_single_case,true,true,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=medium | llm_selected_candidate_id=cand01 | The paper explicitly describes a single original patient with GlyR antibody-associated PERM, which is within the SPS spectrum. Because provenance uncertainty is flagged and confidence is not high, the count should still be manually reviewed.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1908.json,2,1,medium,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1908.json,2026-04-19T10:38:27.358782+00:00
