paper_id,covidence_id,title,authors,published_year,journal,tags,notes,text_json_path,preferred_text_json_path,preferred_text_source,proceedings_detected,trim_status,source_category,source_subtype,classification_confidence,likely_case_count,contains_individual_level_data,contains_group_level_data,case_series_split_candidate,preferred_langextract_mode,langextract_eligible,manual_review_required,recommended_next_action,conference_marker_hits,review_marker_hits,case_report_marker_hits,multi_case_marker_hits,observational_marker_hits,interventional_marker_hits,non_clinical_marker_hits,translational_marker_hits,patient_label_count,categorisation_reason,categorisation_version,categorised_at_utc
1900,1900,Stiff person syndrome exacerbations & therapeutic plasma exchange,Stiefel E.; Leeper J.; Alquist C.,2018,Journal of Clinical Apheresis,Treatment,Kevin Duque (2023-06-27 12:39:14)(Select): page 172;,data/extraction_json/text/1900.json,data/extraction_json/text_trimmed/1900.json,trimmed,true,trimmed_auto,conference_abstract,single_case_conference_abstract,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: Apheresis conference abstract reviewing hospitalized SPS exacerbations and the subset treated with therapeutic plasma exchange.,llm_v1_gpt4.1,2026-04-05T19:57:25.710248+00:00
1901,1901,Iatrogenic hypoglobulinemia due to the therapeutic plasma exchange: Managing the patient with allergies to blood products,Linnik Y.A.; Moiseff R.; Thomasson R.; Szczepiorkowski Z.; Dunbar N.,2018,Journal of Clinical Apheresis,Treatment,Karlo Lizarraga (2021-10-14 05:41:07)(Select): Might not be relevant/specific for SPSD. Full text review required.;,data/extraction_json/text/1901.json,data/extraction_json/text_trimmed/1901.json,trimmed,true,trimmed_auto,conference_abstract,single_case_conference_abstract,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: Apheresis conference abstract describing one GAD65-positive SPS patient with TPE-induced hypogammaglobulinemia and blood-product allergy management challenges.,llm_v1_gpt4.1,2026-04-05T19:57:25.745743+00:00
1903,1903,Stiff person's syndrome: Challenging symptom control,Thakolkaran N.T.; Kaur R.,2018,Journal of the American Geriatrics Society,Clinical manifestations; Electrophysiology; Treatment,,data/extraction_json/text/1903.json,data/extraction_json/text_trimmed/1903.json,trimmed,true,trimmed_auto,conference_abstract,single_case_conference_abstract,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: Conference case report of SPS symptom-control challenges in an older patient where intrathecal treatment was contraindicated.,llm_v1_gpt4.1,2026-04-05T19:57:25.795336+00:00
1904,1904,Serial CSF studies of anti-GAD antibodies and GAD-IgG intrathecal synthesis in stiff-person syndrome (SPS): Correlation with disease severity and progression,Alexopoulos H.; Akrivou S.; Rakocevic G.; Dalakas M.,2018,Neurology,Clinical manifestations; Electrophysiology; Immunological - Lab tests; Treatment,,data/extraction_json/text/1904.json,data/extraction_json/text/1904.json,full_text,false,,conference_abstract,group_conference_abstract,high,37,false,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is a conference abstract (Neurology, Supplement 1, single page, abstract format) reporting original group-level data on 37 SPS-spectrum patients (32 typical SPS, 5 SPS-Cer). The focus is on laboratory findings (CSF anti-GAD antibodies) and their correlation with clinical severity and progression.",llm_v1_gpt4.1,2026-04-05T19:57:44.202612+00:00
1907,1907,Unrecognized respiratory manifestations of stiff person syndrome (SPS),Allen A.; Rakocevic G.; Woodford M.; Pack K.; Sexauer W.,2018,Neurology,Clinical manifestations,,data/extraction_json/text/1907.json,data/extraction_json/text/1907.json,full_text,false,,conference_abstract,group_conference_abstract,high,16,false,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is a conference abstract (published in a supplement, short format, and labeled with a poster number) reporting original group-level clinical data on SPS patients. The study prospectively recruited SPS patients and assessed respiratory symptoms and pulmonary function, providing aggregate data for the cohort.",llm_v1_gpt4.1,2026-04-05T19:57:47.973444+00:00
1908,1908,Multiple antibody positive autoimmune encephalomyelitis; Role of immunosuppression in relapsing disease,Hussaini S.; Elwan S.; Singh G.; Simionescu L.; Beach R.,2018,Neurology,,,data/extraction_json/text/1908.json,data/extraction_json/text/1908.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report, as indicated by the detailed narrative of one patient's clinical course and the use of singular language throughout. The report provides original SPS-spectrum data (PERM phenotype with GlyR and NMDA antibodies).",llm_v1_gpt4.1,2026-04-05T19:57:51.424446+00:00
1909,1909,"Autologous hematopoietic stem cell transplantation may be highly effective treatment for severe, treatment refractory stiff person syndrome",Georges G.; McSweeney P.; Bowen J.; Pearlman M.; Wundes A.; Von Geldern G.; Kraft G.; Weiss M.; Sytsma J.; McLaughlin B.; Nash R.,2018,Neurology,Clinical manifestations; Electrophysiology; Treatment,Yasamin Mahjoub (2023-07-03 01:45:18)(Select): same authors and abstract as 1897;,data/extraction_json/text/1909.json,data/extraction_json/text_trimmed/1909.json,trimmed,true,header_only_source,conference_abstract,single_case_conference_abstract,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: Conference abstract reporting outcomes after autologous hematopoietic stem cell transplantation in 9 severe treatment-refractory SPS patients.,llm_v1_gpt4.1,2026-04-05T19:57:51.443054+00:00
191,191,Motor evoked potentials in a case of stiff-man syndrome: a longitudinal study.,"Logullo, F; Di Bella, P; Provinciali, L",1999,Italian journal of neurological sciences,Electrophysiology,,data/extraction_json/text/191.json,data/extraction_json/text/191.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report, as indicated by the explicit description of one patient with stiff-man syndrome, with detailed clinical, laboratory, and electrophysiological data presented over a three-year period. No group-level or multi-patient data are reported.",llm_v1_gpt4.1,2026-04-05T19:58:10.082729+00:00
1910,1910,Spastic dysarthria as a presenting sign of stiff person syndrome,Giles S.; Persaud A.; Pulley M.; Shneyder N.,2018,Neurology,Clinical manifestations; Electrophysiology; Treatment,,data/extraction_json/text/1910.json,data/extraction_json/text/1910.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,This is a single case report describing one patient with SPS who presented with spastic dysarthria. The report provides individual-level clinical details and does not mention any additional original SPS-spectrum patients.,llm_v1_gpt4.1,2026-04-05T19:58:13.239290+00:00
1911,1911,Anti-GAD-65 associated progressive encephalomyelitis with rigidity and myoclonus following west NILE virus encephalitis,Loeb J.S.; Devine M.; Perven G.,2018,Neurology,Clinical manifestations,"Karlo Lizarraga (2021-10-14 05:51:38)(Select): Conference paper with potential for data extraction:
https://n.neurology.org/content/90/15_Supplement/P5.404;",data/extraction_json/text/1911.json,data/extraction_json/text/1911.json,full_text,false,not_needed,conference_abstract,single_case_conference_abstract,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: Conference abstract describing one anti-GAD65 PERM case following West Nile virus encephalitis.,llm_v1_gpt4.1,2026-04-05T19:58:13.252160+00:00
1912,1912,Defining the clinical spectrum of variant-stiff person syndrome: A case series,Shoemaker T.; Aljarallah S.; Lukish N.; Comisac M.; Saylor D.; Newsome S.,2018,Neurology,Clinical manifestations; Immunological - Lab tests,,data/extraction_json/text/1912.json,data/extraction_json/text/1912.json,full_text,false,,conference_abstract,group_conference_abstract,high,18,false,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is a conference abstract (published in a supplement, short format, and labeled as a case series) that reports original group-level clinical data on 18 v-SPS patients. There is no individual-level data, but aggregate clinical and laboratory findings are described for the cohort.",llm_v1_gpt4.1,2026-04-05T19:58:17.287858+00:00
1913,1913,Improvement of stiff person syndrome symptoms during pregnancy,Esch M.; Newsome S.,2018,Neurology,Clinical manifestations; Treatment,,data/extraction_json/text/1913.json,data/extraction_json/text/1913.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report, as indicated by the detailed description of one patient's clinical course and the explicit statement that a case is being presented. The discussion of other cases refers to prior literature, not new patients.",llm_v1_gpt4.1,2026-04-05T19:58:20.672383+00:00
1916,1916,A rare cause of progressive encephalopathy - PERM,Hartigan S.; Turner R.; Hastings J.,2018,Irish Journal of Medical Science,Clinical manifestations; Treatment,,data/extraction_json/text/1916.json,data/extraction_json/text_trimmed/1916.json,trimmed,true,trimmed_auto,conference_abstract,single_case_conference_abstract,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: Proceedings abstract localized by exact title; one glycine-receptor-antibody-positive PERM case with severe encephalopathy and rigidity.,llm_v1_gpt4.1,2026-04-05T19:58:20.884500+00:00
1918,1918,Spasmodic reflex myoclonus-an characteristic electrophysiological manifestation for the diagnosis of Stiff-person syndrome,Tsai C.-H.,2018,Clinical Neurophysiology,Electrophysiology,,data/extraction_json/text/1918.json,data/extraction_json/text_trimmed/1918.json,trimmed,true,trimmed_auto,conference_abstract,single_case_conference_abstract,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a conference abstract (supplement issue, short page span, proceedings detected) presenting original clinical and electrophysiological data from a single SPS patient, consistent with a single case report format.",llm_v1_gpt4.1,2026-04-05T19:58:26.121718+00:00
1921,1921,Refractory anti-gad positive stiff-person syndrome controlled after rituximab therapy,Aragao V.; Braga E.; Marinho A.R.; Nobrega P.; Simabukuro M.; Ferreira G.; Maia F.,2018,Movement Disorders,,Gustavo  Da Prat (2024-04-25 00:59:31)(Included): identical case to #1910; Karlo Lizarraga (2023-07-01 13:01:26)(Select): Conference abstract;,data/extraction_json/text/1921.json,data/extraction_json/text_trimmed/1921.json,trimmed,true,trimmed_auto,conference_abstract,single_case_conference_abstract,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: Proceedings abstract localized by authors and title fragment; one refractory anti-GAD-positive SPS case with excellent response to rituximab.,llm_v1_gpt4.1,2026-04-05T19:58:26.148552+00:00
1922,1922,Stiff person syndrome presenting with spastic dysarthria,Persaud A.; Shneyder N.; Pulley M.; Giles S.,2018,Movement Disorders,Clinical manifestations; Treatment,,data/extraction_json/text/1922.json,data/extraction_json/text_trimmed/1922.json,trimmed,true,trimmed_auto,conference_abstract,single_case_conference_abstract,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: Proceedings abstract localized by exact title; one SPS case presenting with acute spastic dysarthria and stroke-like features.,llm_v1_gpt4.1,2026-04-05T19:58:26.178997+00:00
1923,1923,Intrathecal baclofen effects in stiff person syndrome: Clinical and instrumented gait analysis,Rocha M.S.; Terzian P.R.; Ferreira R.; Majdoub A.A.; Barbosa J.; Godinho F.,2018,Movement Disorders,,,data/extraction_json/text/1923.json,data/extraction_json/text_trimmed/1923.json,trimmed,true,trimmed_auto,conference_abstract,single_case_conference_abstract,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: Proceedings abstract localized by exact title; two anti-GAD-positive SPS patients assessed after intrathecal baclofen test dosing with instrumented gait analysis.,llm_v1_gpt4.1,2026-04-05T19:58:26.208355+00:00
1924,1924,Status dystonicus in a young person as an unusual presentation of stiff person syndrome: A case report,Di Luca D.G.; Bette S.; Luca C.; Singer C.,2018,Movement Disorders,Clinical manifestations,,data/extraction_json/text/1924.json,data/extraction_json/text_trimmed/1924.json,trimmed,true,trimmed_auto,conference_abstract,single_case_conference_abstract,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: Proceedings abstract localized by exact title; one young SPS patient presenting in status dystonicus.,llm_v1_gpt4.1,2026-04-05T19:58:26.237397+00:00
1928,1928,Stiff person syndrome with reflex myoclonus and occupational incapacity. Case report,Sanchez B.S.; Avelar S.; Hurtado P.; Aguilar M.,2018,Occupational and Environmental Medicine,Clinical manifestations; Differential Diagnosis,,data/extraction_json/text/1928.json,data/extraction_json/text/1928.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,This is a single case report of a 39-year-old worker diagnosed with stiff person syndrome with reflex myoclonus. The report provides individual-level clinical data and does not mention any other SPS-spectrum patients.,llm_v1_gpt4.1,2026-04-05T19:58:45.075308+00:00
193,193,Marked improvement in a stiff-limb patient treated with intravenous immunoglobulin.,"Souza-Lima, C F; Ferraz, H B; Braz, C A; Araujo, A M; Manzano, G M",2000,Movement disorders : official journal of the Movement Disorder Society,,,data/extraction_json/text/193.json,data/extraction_json/text/193.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"validator_flags=EVIDENCE_NO_PAGES | The paper is a single case report describing marked improvement in a stiff-limb patient treated with intravenous immunoglobulin. The title and typical structure of such reports, along with the absence of group data, support this classification.",llm_v1_gpt4.1,2026-04-05T19:58:49.444185+00:00
1931,1931,"""Stiff young woman"": Case report",Sousa M.; Varela R.; Carneiro D.; Januario C.; Morgadinho A.,2018,Movement Disorders,Clinical manifestations,,data/extraction_json/text/1931.json,data/extraction_json/text/1931.json,full_text,false,not_needed,conference_abstract,single_case_conference_abstract,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a conference abstract (published in a supplement, single page, and labeled as a meeting abstract) reporting a single SPS-spectrum patient in a case report format, with detailed individual-level clinical data.",llm_v1_gpt4.1,2026-04-05T19:59:08.510444+00:00
1932,1932,An international survey of stiff person spectrum disorders: Exploring the clinical spectrum and unmet needs,Balint B.; Gatto E.; Etcheverry J.; Cesarini M.; Virginia Parisi V.; Rodriguez Violante M.; Garcia Ruiz P.; Bhatia K.,2018,Movement Disorders,Clinical manifestations; Treatment,Annu Aggarwal (2021-10-19 05:13:09)(Select): BB pl check if this info is covered in your subsequent papers;,data/extraction_json/text/1932.json,data/extraction_json/text/1932.json,full_text,false,not_needed,conference_abstract,group_conference_abstract,high,16,false,true,false,group,true,false,run_langextract_group,,,,,,,,,,"validator_flags=EVIDENCE_NO_PAGES | This is a conference abstract, as indicated by the session information, abstract format, and citation style. It reports original group-level data on 16 SPS-spectrum patients from a multicentre survey.",llm_v1_gpt4.1,2026-04-05T19:59:11.958768+00:00
1935,1935,Stiff limb syndrome: A rare variant of stiff person's syndrome,Lin B.; Sivakumar K.; Yacoub H.; Varrato J.; Walsh A.; Romano A.,2020,Neurology,Clinical manifestations,"Karlo Lizarraga (2021-10-14 05:39:17)(Select): Conference paper: https://n.neurology.org/content/94/15_Supplement/4487

Duplicate of:

Hosp Pract (1995). 2021 Aug 20;1-7. 
doi: 10.1080/21548331.2021.1961456. Online ahead of print.

""Stiff-person syndrome: an atypical presentation and a review of the literature""
PMID: 34313523 DOI: 10.1080/21548331.2021.1961456 ;",data/extraction_json/text/1935.json,data/extraction_json/text/1935.json,full_text,false,not_needed,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report, as it presents detailed clinical information about one individual patient with SLS, a variant of SPS. The text explicitly states it is a case report and provides individual-level data.",llm_v1_gpt4.1,2026-04-05T19:59:16.517402+00:00
1937,1937,Prevalence of neurological anti-gad autoimmunity in martinique,Duclos S.; Cabre P.; Deligny C.; Signate A.,2020,Neurology,Clinical manifestations,,data/extraction_json/text/1937.json,data/extraction_json/text/1937.json,full_text,false,,conference_abstract,group_conference_abstract,high,13,false,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is a conference abstract (published in a supplement, short format, and labeled as an abstract) reporting original group-level prevalence data for SPS-spectrum disorders in Martinique. It provides the number of SPS patients identified in their cohort.",llm_v1_gpt4.1,2026-04-05T19:59:21.278357+00:00
1938,1938,Stiff-person spectrum disorders can be highly underdiagnosed in Russia: A retrospective analysis,Seliverstov Y.; Melnik E.; Fominykh V.; Skalnaya A.; Brylev L.,2020,Neurology,Clinical manifestations,,data/extraction_json/text/1938.json,data/extraction_json/text/1938.json,full_text,false,,conference_abstract,group_conference_abstract,high,11,false,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is a conference abstract (published in a supplement, single page, and abstract format) reporting original group-level clinical data from 11 SPS-spectrum patients managed by the authors' group. The data are aggregated, not individual-level, but clearly original.",llm_v1_gpt4.1,2026-04-05T19:59:25.109709+00:00
1941,1941,The effect of clinical pilates-based physiotherapy program for a Stiff Person Syndrome patient: a case report,Belgen Kaygisiz B.; Coban F.; Selcuk F.,2020,Acta Neurologica Belgica,Treatment,,data/extraction_json/text/1941.json,data/extraction_json/text/1941.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report, as indicated by the title, abstract, and full text, which all describe the evaluation and treatment of one SPS patient. The report provides individual-level clinical data and outcomes for this patient only.",llm_v1_gpt4.1,2026-04-05T19:59:44.879293+00:00
1943,1943,Amphiphysin-positive paraneoplastic myelitis and stiff-person syndrome,Faissner S.; Lukas C.; Reinacher-Schick A.; Tannapfel A.; Gold R.; Kleiter I.,2016,Neurology: Neuroimmunology and NeuroInflammation,Clinical manifestations; Electrophysiology,,data/extraction_json/text/1943.json,data/extraction_json/text/1943.json,full_text,false,,single_case_report,case_report,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: Full clinical note describing one amphiphysin-positive paraneoplastic longitudinally extensive myelitis plus SPS case.,llm_v1_gpt4.1,2026-04-05T19:59:44.941532+00:00
1945,1945,Paraneoplastic Stiff Person Syndrome in Early-Stage Breast Cancer with Positive Anti-Amphiphysin Antibodies,Vacaras V.; Cucu E.E.; Radu R.; Muresanu D.F.,2020,Case Reports in Neurology,Clinical manifestations; Differential Diagnosis; Immunological - Lab tests,,data/extraction_json/text/1945.json,data/extraction_json/text/1945.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report, as indicated by the structure, the explicit statement 'we present the case of a patient', and the detailed individual-level clinical data. No group-level or multiple patient data are present.",llm_v1_gpt4.1,2026-04-05T20:00:04.218072+00:00
1947,1947,AN INTERESTING PRESENTATION OF STIFF-PERSON SYNDROME,Lezama K.; Hudey S.; Glaum M.,2020,"Annals of Allergy, Asthma and Immunology",Clinical manifestations; Differential Diagnosis,"Karlo Lizarraga (2021-10-14 05:25:16)(Select): Conference paper with potential for data extraction:

https://www.annallergy.org/article/S1081-1206(20)30812-7/fulltext#relatedArticles;",data/extraction_json/text/1947.json,data/extraction_json/text_trimmed/1947.json,trimmed,true,trimmed_auto,conference_abstract,single_case_conference_abstract,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: Conference abstract of one SPS case with angioedema and urticarial rash as an unusual presenting feature.,llm_v1_gpt4.1,2026-04-05T20:00:04.235943+00:00
1949,1949,Ocular Motor and Vestibular Characteristics of Antiglutamic Acid Decarboxylase-Associated Neurologic Disorders,Wang Y.; Tourkevich R.; Bosley J.; Gold D.R.; Newsome S.D.,2020,Journal of neuro-ophthalmology : the official journal of the North American Neuro-Ophthalmology Society,Clinical manifestations,Manfredi Carta (2023-07-23 20:18:57)(Select): incorrect pdf -> correct one uploaded;,data/extraction_json/text/1949.json,data/extraction_json/text/1949.json,full_text,false,,observational_group_study,retrospective_or_cohort_group_study,high,14,true,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is an observational group study reporting original clinical data on a cohort of patients with anti-GAD-associated SPS-spectrum disorders, including both SPS and CA phenotypes. The study provides both individual-level and group-level data, including tables and case vignettes. The SPS-spectrum patient count is estimated from the group described as having an SPS phenotype.",llm_v1_gpt4.1,2026-04-05T20:00:09.922911+00:00
1950,1950,Stiff-Person Syndrome Outpatient Rehabilitation: Case Report,Khan F.; Chevidikunnan M.F.; Almalki R.A.; Mirdad M.K.; Nimatallah K.A.; Al-Zahrani S.; Alshareef A.A.,2020,Journal of Neurosciences in Rural Practice,Clinical manifestations; Treatment,,data/extraction_json/text/1950.json,data/extraction_json/text/1950.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a classic single case report, as indicated by the title, structure, and detailed reporting of one patient's clinical course, intervention, and outcomes. No group-level or multi-patient data are presented.",llm_v1_gpt4.1,2026-04-05T20:00:28.913255+00:00
1954,1954,Defining the Expanding Clinical Spectrum of Pediatric-Onset Stiff Person Syndrome,Yeshokumar A.K.; Sun L.R.; Newsome S.D.,2021,Pediatric Neurology,Clinical manifestations,,data/extraction_json/text/1954.json,data/extraction_json/text/1954.json,full_text,false,,case_series_or_multi_case,case_series,high,15,true,true,true,individual_case_split,true,false,split_cases_then_langextract,,,,,,,,,,"This is a retrospective case series of 15 pediatric-onset SPS patients treated at a tertiary center, with original clinical, laboratory, and outcome data reported. Both group-level and individual-level data are present, and the cohort size is clearly specified.",llm_v1_gpt4.1,2026-04-05T20:00:48.107045+00:00
1957,1957,Progressive Encephalomyelitis With Rigidity and Myoclonus With Thymoma: A Case Report and Literature Review,Su Y.; Cui L.; Zhu M.; Liang Y.; Zhang Y.,2020,Frontiers in Neurology,Clinical manifestations; Electrophysiology; Treatment,,data/extraction_json/text/1957.json,data/extraction_json/text/1957.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report, as indicated by the title, abstract, and the detailed case presentation of one patient. The remainder of the paper is a literature review and does not present additional original SPS-spectrum cases.",llm_v1_gpt4.1,2026-04-05T20:00:54.499706+00:00
1959,1959,Levodopa-responsive progressive encephalomyelitis with rigidity and myoclonus associated with glycine receptor antibodies,Sturchio A.; Gastaldi M.; Cariddi L.P.; Biacchi D.; Espay A.J.; Franciotta D.; Versino M.; Mauri M.,2021,Parkinsonism and Related Disorders,Clinical manifestations; Electrophysiology; Treatment,,data/extraction_json/text/1959.json,data/extraction_json/text/1959.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report of a 41-year-old man with GlyR antibody-associated PERM syndrome, with detailed individual-level clinical data and no indication of additional original cases. The remainder of the paper discusses literature review and aggregated data from prior studies.",llm_v1_gpt4.1,2026-04-05T20:01:13.872135+00:00
1962,1962,McArdle Disease vs. Stiff-Person Syndrome: A Case Report Highlighting the Similarities Between Two Rare and Distinct Disorders,Godbe K.; Malaty G.; Wenzel A.; Nazeer S.; Grider D.J.; Kinsey A.,2020,Frontiers in Neurology,Clinical manifestations; Differential Diagnosis,,data/extraction_json/text/1962.json,data/extraction_json/text/1962.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a classic single case report, as indicated by the title, structure, and detailed narrative of one patient's clinical course, diagnostic workup, and treatment for SPS. There is no evidence of additional SPS patients or group-level data.",llm_v1_gpt4.1,2026-04-05T20:01:32.551027+00:00
1964,1964,Advanced Progression of Scoliosis after Intrathecal Baclofen in an Adult with Stiff Person Syndrome: A Case Report,Oh D.C.-S.; Rakesh N.; Lagrant B.; Sein M.,2020,A and A Practice,Clinical manifestations,"Benjamin Vlad (2023-06-23 01:20:07)(Select): Wrong full text, uploaded the right one;",data/extraction_json/text/1964.json,data/extraction_json/text/1964.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a classic single case report: the title, abstract, and body all focus on one adult patient with SPS. The report provides detailed individual-level clinical data, including history, diagnosis, treatment course, and outcomes. There is no evidence of additional SPS patients being reported.",llm_v1_gpt4.1,2026-04-05T20:01:37.215425+00:00
1968,1968,Subcutaneous immunoglobulin for maintenance therapy in stiff-person syndrome: One-year follow-up in two patients,Fileccia E.; Rinaldi R.; Minicuci G.M.; D'Angelo R.; Bartolomei L.; Liguori R.; Donadio V.,2020,Neuromuscular Disorders,Treatment,,data/extraction_json/text/1968.json,data/extraction_json/text/1968.json,full_text,false,,case_series_or_multi_case,case_series,high,2,true,false,true,individual_case_split,true,false,split_cases_then_langextract,,,,,,,,,,"This is a case series of two original SPS patients, with detailed individual-level clinical data, including diagnosis, treatment, and follow-up. The structure and content are consistent with a case series or multi-case report.",llm_v1_gpt4.1,2026-04-05T20:01:57.345788+00:00
197,197,Autoimmunity to gephyrin in Stiff-Man syndrome.,"Butler, M H; Hayashi, A; Ohkoshi, N; Villmann, C; Becker, C M; Feng, G; De Camilli, P; Solimena, M",2000,Neuron,Clinical manifestations; Immunological - Lab tests,,data/extraction_json/text/197.json,data/extraction_json/text/197.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report focused on one patient (patient 861) with Stiff-Man syndrome, providing detailed clinical and laboratory data. There is no evidence of additional original SPS-spectrum patients in the paper.",llm_v1_gpt4.1,2026-04-05T20:02:16.964369+00:00
1971,1971,"""Rigid"" lower back pain: A case of stiff person syndrome",Aurore V.; Stephane G.,2020,Swiss Medical Weekly,Clinical manifestations,Karlo Lizarraga (2023-07-01 23:30:48)(Select): Abstract with potential for data extraction;,data/extraction_json/text/1971.json,data/extraction_json/text/1971.json,full_text,false,not_needed,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report, as evidenced by the detailed description of one patient's presentation, diagnosis, and treatment. There is no indication of additional original SPS-spectrum patients in the text.",llm_v1_gpt4.1,2026-04-05T20:02:21.363048+00:00
206,206,The clinical spectrum of anti-GAD antibody-positive patients with stiff-person syndrome.,"Dalakas, M C; Fujii, M; Li, M; McElroy, B",2000,Neurology,Clinical manifestations,,data/extraction_json/text/206.json,data/extraction_json/text/206.json,full_text,false,,observational_group_study,retrospective_or_cohort_group_study,high,20,true,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is an observational group study of 20 original SPS patients, selected based on anti-GAD antibody positivity, with detailed clinical and laboratory data reported. The study is not a review, case report, or conference abstract, and it provides both aggregate and some individual-level data.",llm_v1_gpt4.1,2026-04-05T20:02:26.165229+00:00
208,208,Stiff-person like syndrome in a patient with multiple pituitary hormone deficiencies.,"Chroni, E; Papadimitriou, A; Avramidis, T; Terentiou, A E; Tzioras, C; Divari, R",2000,Acta neurologica Scandinavica,,,data/extraction_json/text/208.json,data/extraction_json/text/208.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a classic single case report, as indicated by the structure, the explicit 'Case report' section, and the detailed individual-level clinical, laboratory, and treatment data for one patient. No group-level or multiple patient data are present.",llm_v1_gpt4.1,2026-04-05T20:02:44.424663+00:00
209,209,Cerebellar ataxia with anti-glutamic acid decarboxylase antibodies: study of 14 patients.,"Honnorat, J; Saiz, A; Giometto, B; Vincent, A; Brieva, L; de Andres, C; Maestre, J; Fabien, N; Vighetto, A; Casamitjana, R; Thivolet, C; Tavolato, B; Antoine, J; Trouillas, P; Graus, F",2001,Archives of neurology,,,data/extraction_json/text/209.json,data/extraction_json/text/209.json,full_text,false,,case_series_or_multi_case,case_series,high,14,true,true,true,individual_case_split,true,false,split_cases_then_langextract,,,,,,,,,,"This is a case series of 14 original patients with cerebellar ataxia and GAD antibodies, a recognized SPS-spectrum phenotype. The paper provides detailed clinical and immunological data for each patient, confirming original SPS-spectrum data and individual-level reporting.",llm_v1_gpt4.1,2026-04-05T20:03:03.908246+00:00
211,211,A case of stiff limb syndrome responsive to plasma exchange.,"Coles, A; Barker, R",2001,"Journal of neurology, neurosurgery, and psychiatry",Treatment,,data/extraction_json/text/211.json,data/extraction_json/text/211.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report describing one patient with stiff limb syndrome (a variant of SPS), with detailed individual-level clinical data and no mention of additional cases. The structure and content are consistent with a case report.",llm_v1_gpt4.1,2026-04-05T20:03:07.476033+00:00
