paper_id,covidence_id,title,authors,source_filename,source_text_json_path,trimmed_text_json_path,n_pages,abstract_block_count,title_like_line_count,author_like_line_count,program_marker_count,proceedings_signal_score,proceedings_detected,index_detected,index_confidence,index_listed_page,index_prev_code,index_next_code,page_map_method,estimated_offset,offset_confidence,fallback_triggered,trim_status,trim_reason,trim_method,trim_mode,matched_block_code,matched_block_title,title_score,author_score,match_score,start_rule,end_rule,body_signal_count,spillover_flag,header_only_flag,candidate_rank,start_page_index,end_page_index,start_line_global_index,end_line_global_index_exclusive,trimmed_at_utc
1897,1897,Autologous hematopoietic stem cell transplantation may be highly effective treatment for severe stiff person syndrome,Georges G.E.; Bowen J.D.; Pearlman M.; Wundes A.; Von Geldern G.; Kraft G.H.; Weiss M.D.; McLaughlin B.; Sytsma J.; Nash R.,1897_Georges-2018-Autologous hematopoietic stem cell transplantation may be highly effective treatment for severe stiff person syndrome.pdf,data\extraction_json\text\1897.json,data\extraction_json\text_trimmed\1897.json,1,5,26,49,1,5,true,true,0.0804,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,142,May be Highly Effective Treatment for Severe Stiff Person,0.8468,0.5000,0.7190,backtrack_abstract_boundary,next_abstract_boundary,0,false,false,1,0,0,0,63,2026-04-06T13:30:03.905977+00:00
1898,1898,"Anti-gad positive syndrome (stiff-man): A 9-years-case report of treatment, evolution and a review",De Camargo Carmello J.F.; Oliveira A.S.B.,1898_De Camargo Carmello J.F. and Oliveira A.S.B. - 2018 - Anti-gad positive syndrome (stiff-man) A 9-years-.pdf,data\extraction_json\text\1898.json,data\extraction_json\text_trimmed\1898.json,199,201,1274,1382,0,6,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,A25,"of treatment, evolution and a review",0.8074,0.0000,0.5326,backtrack_abstract_boundary,next_abstract_boundary,1,false,false,1,11,12,1180,1201,2026-04-06T13:30:21.960379+00:00
1899,1899,Stiff-person syndrome and type 1 diabetes mellitus: Report of a family,Faro F.N.; Bussular T.C.; Feder C.K.R.; Salles J.E.N.; Scalissi N.M.; Pereira M.V.,1899_Faro F.N. et al. - 2018 - Stiff-person syndrome and type 1 diabetes mellitus.pdf,data\extraction_json\text\1899.json,,199,201,1274,1382,0,6,true,false,,,,,,,,true,manual_review_required,"Proceedings detected, but the candidate did not match title/authors strongly enough.",,fuzzy_title_author_block_match,A416,A416 Thyroid hormone resistance syndrome associated with decompensated type 1 diabetes mellitus in young patient: case report,0.5803,0.3333,0.4769,,,4,false,false,1,185,185,19226,19261,
1900,1900,Stiff person syndrome exacerbations & therapeutic plasma exchange,Stiefel E.; Leeper J.; Alquist C.,1900_Stiefel E. et al. - 2018 - Stiff person syndrome exacerbations & therapeutic .pdf,data\extraction_json\text\1900.json,data\extraction_json\text_trimmed\1900.json,74,139,1324,950,1,8,true,true,0.0810,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,52,STIFF PERSON SYNDROME EXACERBATIONS & THERAPEUTIC PLASMA EXCHANGE,1.0000,1.0000,1.0000,,,2,false,false,1,39,39,3807,3817,2026-04-06T13:30:51.557436+00:00
1901,1901,Iatrogenic hypoglobulinemia due to the therapeutic plasma exchange: Managing the patient with allergies to blood products,Linnik Y.A.; Moiseff R.; Thomasson R.; Szczepiorkowski Z.; Dunbar N.,1901_Linnik Y.A. et al. - 2018 - Iatrogenic hypoglobulinemia due to the therapeutic.pdf,data\extraction_json\text\1901.json,data\extraction_json\text_trimmed\1901.json,74,140,1324,950,1,8,true,true,0.1034,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,75,IATROGENIC HYPOGLOBULINEMIA DUE TO THE THERAPEUTIC PLASMA EXCHANGE: MANAGING THE PATIENT WITH ALLERGIES TO BLOOD PRODUCTS,1.0000,1.0000,1.0000,,,2,false,false,1,58,58,5432,5460,2026-04-06T13:31:06.489807+00:00
1903,1903,Stiff person's syndrome: Challenging symptom control,Thakolkaran N.T.; Kaur R.,1903_Thakolkaran N.T. and Kaur R. - 2018 - Stiff person's syndrome Challenging symptom contr.pdf,data\extraction_json\text\1903.json,data\extraction_json\text_trimmed\1903.json,369,326,1700,1494,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,C31,Stiff Person’s Syndrome: Challenging symptom control,0.8882,1.0000,0.8142,backtrack_abstract_boundary,next_soft_header,3,false,false,1,182,182,23370,23397,2026-04-06T13:31:31.691266+00:00
1904,1904,Serial CSF studies of anti-GAD antibodies and GAD-IgG intrathecal synthesis in stiff-person syndrome (SPS): Correlation with disease severity and progression,Alexopoulos H.; Akrivou S.; Rakocevic G.; Dalakas M.,1904_Alexopoulos - Serial CSF Studies of Anti-GAD Antibodies and GAD-IgG Intrathecal Synthesis in Stiff-Person Syndrome (SPS).pdf,data\extraction_json\text\1904.json,,1,0,12,14,0,1,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1907,1907,Unrecognized respiratory manifestations of stiff person syndrome (SPS),Allen A.; Rakocevic G.; Woodford M.; Pack K.; Sexauer W.,1907_Allen - Unrecognized Respiratory Manifestations of Stiff Person Syndrome.pdf,data\extraction_json\text\1907.json,,1,0,6,17,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1909,1909,"Autologous hematopoietic stem cell transplantation may be highly effective treatment for severe, treatment refractory stiff person syndrome",Georges G.; McSweeney P.; Bowen J.; Pearlman M.; Wundes A.; Von Geldern G.; Kraft G.; Weiss M.; Sytsma J.; McLaughlin B.; Nash R.,1909_Georges - Autologous Hematopoietic Stem Cell Transplantation May Be Highly Effective Treatment for Severe.pdf,data\extraction_json\text\1909.json,data\extraction_json\text_trimmed\1909.json,2,1,13,29,1,3,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,"Highly Effective Treatment for Severe, Treatment Refractory Stiff",0.8637,1.0000,0.8041,backtrack_title_cluster,next_soft_header,2,false,false,1,0,0,0,13,2026-04-06T13:31:33.444354+00:00
1911,1911,Anti-GAD-65 associated progressive encephalomyelitis with rigidity and myoclonus following west NILE virus encephalitis,Loeb J.S.; Devine M.; Perven G.,1911_Loeb - Anti.pdf,data\extraction_json\text\1911.json,,1,1,8,14,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1912,1912,Defining the clinical spectrum of variant-stiff person syndrome: A case series,Shoemaker T.; Aljarallah S.; Lukish N.; Comisac M.; Saylor D.; Newsome S.,1912_Shoemaker - Defining the Clinical Spectrum of Variant-Stiff Person Syndrome.pdf,data\extraction_json\text\1912.json,,1,0,10,16,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1916,1916,A rare cause of progressive encephalopathy - PERM,Hartigan S.; Turner R.; Hastings J.,1916_Hartigan S. et al. - 2018 - A rare cause of progressive encephalopathy - PERM.pdf,data\extraction_json\text\1916.json,data\extraction_json\text_trimmed\1916.json,97,325,1354,1454,0,6,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,A Rare Cause Of Progressive Encephalopathy - PERM,1.0000,1.0000,0.8232,backtrack_soft_header,next_soft_header,3,false,false,1,69,69,8071,8100,2026-04-06T13:31:45.717132+00:00
1918,1918,Spasmodic reflex myoclonus-an characteristic electrophysiological manifestation for the diagnosis of Stiff-person syndrome,Tsai C.-H.,1918_Tsai C.-H. - 2018 - Spasmodic reflex myoclonus-an characteristic elect.pdf,data\extraction_json\text\1918.json,data\extraction_json\text_trimmed\1918.json,2,18,75,64,0,5,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,F59,Spasmodic reflex myoclonus-an characteristic electrophysiological manifestation for the diagnosis of Stiff-person syndrome—Chon-Haw Tsai (Taiwan) Introduction: Stiff person syndrome (SPS) is a rare disease entity,0.9104,0.0000,0.6828,,,2,false,false,1,0,1,89,102,2026-04-06T13:31:53.154015+00:00
1921,1921,Refractory anti-gad positive stiff-person syndrome controlled after rituximab therapy,Aragao V.; Braga E.; Marinho A.R.; Nobrega P.; Simabukuro M.; Ferreira G.; Maia F.,1921_Aragao V. et al. - 2018 - Refractory anti-gad positive stiff-person syndrome.pdf,data\extraction_json\text\1921.json,data\extraction_json\text_trimmed\1921.json,104,248,1339,1553,0,6,true,true,0.0898,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,172,Refractory Anti-GAD Positive Stiff-person Syndrome Controlled,0.9100,0.8571,0.8311,backtrack_abstract_boundary,next_soft_header,4,false,false,1,67,67,8037,8075,2026-04-06T13:32:08.736085+00:00
1922,1922,Stiff person syndrome presenting with spastic dysarthria,Persaud A.; Shneyder N.; Pulley M.; Giles S.,1922_Persaud A. et al. - 2018 - Stiff person syndrome presenting with spastic dysa.pdf,data\extraction_json\text\1922.json,,104,246,1339,1553,0,6,true,true,0.0827,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,page_local_sliding_window_match,116,Stiff Person Syndrome Presenting with Spastic Dysarthria,1.0000,1.0000,0.8702,backtrack_abstract_boundary,next_soft_header,2,false,false,1,45,45,5369,5376,
1923,1923,Intrathecal baclofen effects in stiff person syndrome: Clinical and instrumented gait analysis,Rocha M.S.; Terzian P.R.; Ferreira R.; Majdoub A.A.; Barbosa J.; Godinho F.,1923_Rocha M.S. et al. - 2018 - Intrathecal baclofen effects in stiff person syndr.pdf,data\extraction_json\text\1923.json,data\extraction_json\text_trimmed\1923.json,104,248,1339,1553,0,6,true,true,0.0817,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,117,Intrathecal Baclofen Effects in Stiff Person Syndrome: Clinical and,0.9081,0.6667,0.7770,backtrack_abstract_boundary,next_soft_header,5,false,false,1,45,46,5405,5462,2026-04-06T13:32:43.998308+00:00
1924,1924,Status dystonicus in a young person as an unusual presentation of stiff person syndrome: A case report,Di Luca D.G.; Bette S.; Luca C.; Singer C.,1924_Di Luca-2018-Status dystonicus in a young pers.pdf,data\extraction_json\text\1924.json,,104,246,1339,1553,0,6,true,true,0.0788,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,page_local_sliding_window_match,148,Status Dystonicus in a Young Person as an Unusual Presentation of,0.8916,0.7500,0.8024,backtrack_abstract_boundary,next_soft_header,2,false,false,1,58,58,7008,7017,
1931,1931,"""Stiff young woman"": Case report",Sousa M.; Varela R.; Carneiro D.; Januario C.; Morgadinho A.,1931_Sousa - Stiff young women.pdf,data\extraction_json\text\1931.json,,1,3,14,19,0,1,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1932,1932,An international survey of stiff person spectrum disorders: Exploring the clinical spectrum and unmet needs,Balint B.; Gatto E.; Etcheverry J.; Cesarini M.; Virginia Parisi V.; Rodriguez Violante M.; Garcia Ruiz P.; Bhatia K.,1932_Balint-2018-An international survey of stiff person spectrum disorders Exploring the clinical spectrum and unmet needs.pdf,data\extraction_json\text\1932.json,,2,2,10,28,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1937,1937,Prevalence of neurological anti-gad autoimmunity in martinique,Duclos S.; Cabre P.; Deligny C.; Signate A.,1937_Duclos - Prevalence of Neurological Anti.pdf,data\extraction_json\text\1937.json,,1,2,12,10,0,1,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1938,1938,Stiff-person spectrum disorders can be highly underdiagnosed in Russia: A retrospective analysis,Seliverstov Y.; Melnik E.; Fominykh V.; Skalnaya A.; Brylev L.,1938_Seliverstov - Russia.pdf,data\extraction_json\text\1938.json,,1,3,10,12,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1947,1947,AN INTERESTING PRESENTATION OF STIFF-PERSON SYNDROME,Lezama K.; Hudey S.; Glaum M.,1947_Lezama K. et al. - 2020 - AN INTERESTING PRESENTATION OF STIFF-PERSON SYNDRO.pdf,data\extraction_json\text\1947.json,,1,12,55,46,1,7,true,false,,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,fuzzy_title_author_block_match,M171,M171 AN INTERESTING PRESENTATION OF STIFF-PERSON SYNDROME,0.9839,1.0000,0.9880,,,1,false,false,1,0,0,0,5,
3125,3125,Poster 258 A Novel Approach to the Treatment of Stiff-Person-Syndrome with Botulinum Toxin: A Case Report.,"Shah, Chirag D; Bunzol, Daniel",3125_Shah-2016-Poster 258 A Novel Approach to the T.pdf,data\extraction_json\text\3125.json,data\extraction_json\text_trimmed\3125.json,1,8,49,63,0,5,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,Stiff-Person-Syndrome with Botulinum Toxin: A,0.8320,1.0000,0.8389,backtrack_soft_header,next_soft_header,4,false,false,1,0,0,20,55,2026-04-06T13:33:08.549442+00:00
5029,5029,Anti-Amphiphysin Positive Partial Stiff Person Syndrome in an Elderly Woman with a Breast Mass,"Abu El-Haija, H.; Gogia, B.; Shanina, E.; He, J.; Fang, X.; Li, X. P.",5029_Annals of Neurology - 2020 - - 145th Annual Meeting American Neurological Association.pdf,data\extraction_json\text\5029.json,data\extraction_json\text_trimmed\5029.json,280,377,52,2675,3,7,true,true,0.0783,,,,,,,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,419,Anti-Amphiphysin Positive Partial Stiff Person,0.8475,1.0000,0.8856,,,0,false,true,1,28,28,2865,2870,2026-04-06T13:33:24.773862+00:00
5079,5079,Stiff-person syndrome positive for anti-amphyphisin antibodies: The presenting feature of a neuroendocrine lung cancer,"Andrade, K.; Carvalho, L.; Martins, A.; Barros, J.",5079_Euro J of Neurology - 2005 - - Posters Session 1 Sunday 18 September.pdf,data\extraction_json\text\5079.json,,264,259,1605,1250,0,6,true,false,,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,fuzzy_title_author_block_match,P1444,P1444 Stiff-person syndrome positive for anti-amphyphisin antibodies: The presenting feature of a neuroendocrine lung cancer,0.9912,1.0000,0.9934,,,1,false,false,1,106,106,12746,12754,
5087,5087,A CASE REPORT OF ATYPICAL STIFF PERSON SYNDROME WITH CRANIAL NERVE INVOLVEMENT PRECEEDING THE DIAGNOSIS OF A HIGH GRADE LYMPHOMA,"Aquilina, N.; Vella, M.; Debono, A. G.; Camilleri, D. J.",5087_Euro J of Neurology - 2011 - - Poster Session 2 Monday 12 September.pdf,data\extraction_json\text\5087.json,data\extraction_json\text_trimmed\5087.json,277,162,1209,813,0,6,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,P2725,P2725 A CASE REPORT OF ATYPICAL STIFF PERSON SYNDROME WITH CRANIAL NERVE INVOLVEMENT PRECEEDING THE DIAGNOSIS OF A HIGH GRADE,0.9359,1.0000,0.9519,,,0,false,false,1,262,263,21015,21058,2026-04-06T13:34:17.992134+00:00
5158,5158,A case of Type 1 diabetes with stiff person syndrome and coeliac disease,"Behan, L. A.; O'Sullivan, E. P.; King, T. J. F.; Hardiman, O.; Agha, A.; Thompson, C. J.; Smith, D.",5158_Diabetic Medicine - 2007 - - Orals.pdf,data\extraction_json\text\5158.json,data\extraction_json\text_trimmed\5158.json,29,215,1384,1263,0,6,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,A26,A26 A case of Type 1 diabetes with stiff person syndrome and coeliac disease,0.9905,0.8571,0.9572,,,3,false,false,1,7,7,819,852,2026-04-06T13:34:30.077524+00:00
5212,5212,STIFF-MAN SYNDROME WITH GAD-LIKE IMMUNOREACTIVITY - RESPONSE OF A PATIENT TO PLASMAPHERESIS AND IMMUNOSUPPRESSION,"Brashear, H. R.; Phillips, L. H.",5212_Brashear-1993-STIFF-MAN SYNDROME WITH GAD-LIKE IMMUNOREACTIVITY RESPONSE OF A PATIENT TO PLASMAPHERESIS AND IMMUNOSUPPRESSION.pdf,data\extraction_json\text\5212.json,,1,8,42,55,0,5,true,false,,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,page_local_sliding_window_match,,Immunoreactivity: Response of a Patient to,0.9006,1.0000,0.8071,backtrack_title_cluster,next_soft_header,2,false,false,1,0,0,90,97,
5233,5233,Familial stiff-man syndrome with GAD65 antibody,"Burns, T. M.; Jones, H. R.; Phillips, L. H.; Lennon, V. A.",5233_Annals of Neurology - 2001 - - 126th Annual Meeting American Neurological Association Abstracts Plenary Session .pdf,data\extraction_json\text\5233.json,data\extraction_json\text_trimmed\5233.json,4,23,252,223,3,6,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,160,Familial Stiff-Man Syndrome With GAD65 Antibody,1.0000,1.0000,1.0000,,,0,false,false,1,1,1,117,149,2026-04-06T13:34:41.987557+00:00
5265,5265,Brainstem involvement as onset of stiff limb syndrome: A case report,"Ceriani, F.; Massetto, N.; Rosci, C.; Pietrogrande, M.",5265_Ceriani-2002-Brainstem involvement as onset of stiff limb syndrome A case report.pdf,data\extraction_json\text\5265.json,,1,8,49,41,0,5,true,false,,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,fuzzy_title_author_block_match,P738,P738 Brainstem involvement as onset of stiff limb syndrome: A case report,0.9874,1.0000,0.9906,,,1,false,false,1,0,0,7,11,
5268,5268,The treatment of Moersch-Woltman syndrome,"Cerimagic, D.; Relja, M.; Telarovic, S.; Glavic, J.; Ivankovic, M.; Bogoje, A.; Vodopic, M.; Dzamonja, G.",5268_Cerimagic - Abstract.pdf,data\extraction_json\text\5268.json,,1,1,12,6,0,1,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
5270,5270,"STIFF PERSON SYNDROME, ABOUT A CASE","Chahrazed, R.",5270_Muscle and Nerve - 2019 - - 2019 AANEM Annual Meeting Abstract Guide Austin TX October 16 19 2019.pdf,data\extraction_json\text\5270.json,,144,212,1035,674,1,8,true,false,,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,fuzzy_title_author_block_match,38,"38 STIFF PERSON SYNDROME, ABOUT A CASE",0.9852,1.0000,0.9889,,,2,false,false,1,21,21,1543,1552,
5283,5283,Autoantibodies to GAD and Cell Surface Determinants in Stiff Person Syndrome,"Chang, T.; Pettingill, P.; Alexopoulos, H.; Jacobson, L. W.; Brown, P.; Vincent, A.",5283_Chang-2009-Autoantibodies to GAD and Cell Surface Determinants in Stiff Person Syndrome.pdf,data\extraction_json\text\5283.json,data\extraction_json\text_trimmed\5283.json,1,9,75,85,0,5,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,Autoantibodies to GAD and Cell Surface,0.8508,1.0000,0.7906,backtrack_title_cluster,next_soft_header,1,false,false,1,0,0,80,109,2026-04-06T13:34:59.065992+00:00
5286,5286,Unusual case of jerking stiff person syndrome,"Chaudhary, N.; Jaiswal, S.; Murthy, J. M. K.",5286_Chaudhary-2013-Unusual case of jerking stiff person syndrome.pdf,data\extraction_json\text\5286.json,data\extraction_json\text_trimmed\5286.json,1,6,29,28,0,4,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,1194,1194 Unusual case of jerking stiff person syndrome,0.9816,1.0000,0.9862,,,2,false,false,1,0,0,8,19,2026-04-06T13:35:00.258598+00:00
5315,5315,Stiff-person syndrome presenting with asymmetric axial muscle spasms and hypertrophy,"Chuang, C.",5315_Chuang-2002-Stiff-person syndrome presenting with asymmetric axial muscle spasms and hypertrophy.pdf,data\extraction_json\text\5315.json,data\extraction_json\text_trimmed\5315.json,2,19,125,88,1,7,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,P778,Stiff-person syndrome presenting with asymmetric axial muscle,0.9120,1.0000,0.8773,backtrack_abstract_boundary,next_soft_header,2,false,false,1,0,0,118,131,2026-04-06T13:35:08.437823+00:00
5321,5321,Rehabilitation and orthopedic management of Stiff Person syndrome,"Clairmont, A. C.; Lindberg, K. E.; Goldstein, N.",5321_Clairmont-2009-Rehabilitation and orthopedic management of Stiff Person syndrome.pdf,data\extraction_json\text\5321.json,,2,13,106,76,0,5,true,false,,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,page_local_sliding_window_match,,Rehabilitation and orthopedic management of Stiff Person,0.9415,1.0000,0.8210,backtrack_title_cluster,next_soft_header,1,false,false,1,0,0,93,97,
5362,5362,"A double-blind, placebo-controlled, crossover trial of intravenous immunoglobin in the treatment of anti-GAD antibody-positive patients with stiff-person syndrome","Dalakas, M. C.; Fujii, M.; Lutft, B.; Khyos, J.; McElroy, B.",5362_Annals of Neurology - 2001 - - 126th Annual Meeting American Neurological Association Abstracts Plenary Session.pdf,data\extraction_json\text\5362.json,data\extraction_json\text_trimmed\5362.json,3,16,160,108,2,7,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,3,Trial of Intravenous Immunoglobin in the Treatment,0.8470,0.8000,0.7817,backtrack_abstract_boundary,next_soft_header,0,false,false,1,0,0,75,93,2026-04-06T13:35:29.779183+00:00
5365,5365,"A Double-Blind, Placebo-Cotrolled Study of Rituximab in Patients with Stiff-Person Syndrome (SPS)","Dalakas, M. C.; Rakocevic, G.; Dambrosia, J.; McElroy, B.",5365_Annals of Neurology - 2009 - - 134th Annual Meeting Poster Session Abstracts Monday October 12 2009.pdf,data\extraction_json\text\5365.json,,58,297,1777,1435,3,8,true,false,,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,fuzzy_title_author_block_match,M-68,"A Double-Blind, Placebo-Cotrolled Study of",0.8301,1.0000,0.8726,,,0,false,false,1,16,16,2040,2053,
5371,5371,The stiff person syndrome: A single case report of almost complete recovery 12 weeks following immunomodulatory therapy with IVIG and plasmapheresis,"Dalton, C. M.; Lim, E.; Redmond, J.",5371_Dalton-2000-The stiff person syndrome A single case report of almost complete recovery 12 weeks following immunomodulatory.pdf,data\extraction_json\text\5371.json,data\extraction_json\text_trimmed\5371.json,1,11,73,47,0,5,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,The Stiff Person Syndrome: A Single Case,0.9407,1.0000,0.8085,backtrack_soft_header,next_soft_header,2,false,false,1,0,0,100,132,2026-04-06T13:35:52.239514+00:00
5398,5398,Treatment of stiff person syndrome with chronic plasmapheresis,"De la Casa-Fages, B.; Anaya, F.; Grandas, F.",5398_Movement Disorders - 2011 - - Poster Presentations.pdf,data\extraction_json\text\5398.json,data\extraction_json\text_trimmed\5398.json,385,318,1631,1140,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,114,114 Treatment of stiff person syndrome with chronic plasmapheresis,0.9891,1.0000,0.9918,,,5,false,false,1,37,37,4412,4453,2026-04-06T13:36:20.957963+00:00
5472,5472,HIGH AMPLITUDE F WAVES AND STIFF-PERSON SYNDROME,"Espinosa, P.; Ryan, S.",5472_Muscle and Nerve - 2013 - - 2013 Abstract Guide.pdf,data\extraction_json\text\5472.json,,60,0,30,29,0,3,true,false,,,,,,,,true,manual_review_required,No abstract block could be segmented from the proceedings text.,,,,,,,,,,,,,,,,,,
5502,5502,"GLUTAMIC ACID DECARBOXYLASE ANTIBODY: A LINK FOR LOCALISATION RELATED EPILEPSY, STIFF-PERSON SYNDROME AND TYPE I DIABETES MELLITUS? REPORT OF TWO CASES","Barcs, G.; Szucs, A.; Kamondi, A.",5502_Epilepsia - 2012 - - Abstracts.pdf,data\extraction_json\text\5502.json,,245,280,1651,1305,1,8,true,false,,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,page_local_sliding_window_match,,"GLUTAMIC ACID DECARBOXYLASE ANTIBODY: A LINK FOR LOCALISATION RELATED EPILEPSY,",0.9583,1.0000,0.8425,backtrack_title_cluster,next_soft_header,1,false,false,1,150,150,18368,18376,
5535,5535,STIFF PERSON SYNDROME IN ASSOCIATION WITH NONPARANEOPLASTIC LIMBIC ENCEPHALITIS,"Franke, K.; Schulz, R.; Hoppe, M.; Korn-Merker, E.; Specht, U.; Ebner, A.",5535_Epilepsia - 2009 - - 8th European Congress on Epileptology Berlin Germany 21 25 September 2008.pdf,data\extraction_json\text\5535.json,data\extraction_json\text_trimmed\5535.json,261,171,1964,1096,0,6,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,E400,E400 STIFF PERSON SYNDROME IN ASSOCIATION WITH NONPARANEOPLASTIC LIMBIC ENCEPHALITIS,0.9893,1.0000,0.9919,,,2,false,false,1,155,155,19150,19171,2026-04-06T13:37:10.663010+00:00
5537,5537,"CO-EMERGENT TRIAD OF EPILEPSY, MYASTHENIA GRAVIS AND STIFF-PERSON SYNDROME","Frawley, B. K.; Ritaccio, A.; Gruenthal, M.; Lava, N.; Murnane, M.; Lynch, T. M.",5537_Epilepsia - 2008 - - Saturday December 6 2008 Poster Session 1 1 00 p m ‐6 00 p m Clinical Neurophysiology.pdf,data\extraction_json\text\5537.json,data\extraction_json\text_trimmed\5537.json,498,226,1669,1061,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,,"CO-EMERGENT TRIAD OF EPILEPSY, MYASTHENIA",0.8653,1.0000,0.8990,,,2,false,false,1,38,38,4359,4379,2026-04-06T13:37:43.596147+00:00
